complex_id,apt_name,sigungu,identity_status,join_status,full_pnus
cx_464bc8477e064df9,"상봉어반뷰",중랑구,MULTI_RECORD_SAME_PARCEL,PNU_LOT_CONFLICT,["1126010200101130000"]
cx_465684512100d589,"(743-32)",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010200107430000"]
cx_4666e4618b38e173,"행남그랜드",용산구,SINGLE_PARCEL,PNU_NOT_FOUND,["1117010100102440000"]
cx_466c12eb578f0fc3,"그랑밸리(119-27)",송파구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1171011200101190000"]
cx_466e9045d2aab563,"구로아트빌라3동",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010200108060000"]
cx_4686933960e30fc8,"메이저a동",송파구,NO_PNU,NO_PNU,[]
cx_468ce776c973d5e7,"청원",양천구,SINGLE_PARCEL,PNU_NOT_FOUND,["1147010100109110000"]
cx_468f2b1ad009bb82,"청구2차",서대문구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1141011100104530000"]
cx_469a06f24ff98c33,"종암라온프라이빗",성북구,SINGLE_PARCEL,PNU_NOT_FOUND,["1129013500100830000"]
cx_46a37d74c3526d6c,"그레이스홈타운(102동)",광진구,SINGLE_PARCEL,PNU_NOT_FOUND,["1121510300102050000"]
cx_46a6ad64ba73c70a,"선일크라시아",동대문구,SINGLE_PARCEL,PNU_NOT_FOUND,["1123010600103440000"]
cx_46aa208d72273796,"다우탑스빌라트",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010700100500000"]
cx_46cc81ba301a49d8,"현대빌라",마포구,SINGLE_PARCEL,PNU_NOT_FOUND,["1144010200100110000"]
cx_46f142005ab3e133,"투원씨a동",강서구,SINGLE_PARCEL,PNU_NOT_FOUND,["1150010300100290000"]
cx_4707d6ad05055c02,"오페라하우스",강북구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1130510300105600000"]
cx_47110b2207083ccf,"(745-60)",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010200107450000"]
cx_4729c9177caa0a57,"한일유앤아이2차",관악구,SINGLE_PARCEL,PNU_NOT_FOUND,["1162010300110770000"]
cx_472ee0880433e84b,"청솔레이크",송파구,MULTI_RECORD_SAME_PARCEL,PNU_LOT_CONFLICT,["1171010500101640000"]
cx_4743312c67e5a222,"다울(178-10)",중랑구,SINGLE_PARCEL,PNU_NOT_FOUND,["1126010100101780000"]
cx_474b527eb6dd39a7,"예지보금자리(101동)",양천구,SINGLE_PARCEL,PNU_NOT_FOUND,["1147010100109270000"]
cx_476a34e2ef6fa037,"현대토파즈",강동구,MULTI_RECORD_SAME_PARCEL,PNU_LOT_CONFLICT,["1174010800104680000"]
cx_476bc74bfb22efe6,"동도아카데미하우스2차",서대문구,SINGLE_PARCEL,PNU_NOT_FOUND,["1141011700100740000"]
cx_476cb24e0d72d043,"연세힐하우스1",강남구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1168010400101020000"]
cx_476fcff1dfcf926c,"신화타워",양천구,SINGLE_PARCEL,PNU_NOT_FOUND,["1147010200105020000"]
cx_47745a3a50b99ba9,"(744-14)",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010200107440000"]
cx_4784e7a314acadc5,"베네쎄레",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010100100010000"]
cx_4788a024e0b1c312,"화곡한강",강서구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1150010300110590000"]
cx_479b0ef7cefcfd4c,"삼성타운",강북구,SINGLE_PARCEL,PNU_NOT_FOUND,["1130510300103380000"]
cx_479b35e7d2ba5f1c,"월드빌",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010200100200000"]
cx_47a159abb52422ce,"한신빌라",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010200107910000"]
cx_47ae7c603ec3b5bd,"우남푸르미아",성북구,SINGLE_PARCEL,PNU_NOT_FOUND,["1129013700100550000"]
cx_47b0005ee97fa15d,"공감대(390-24)",중랑구,SINGLE_PARCEL,PNU_NOT_FOUND,["1126010100103900000"]
cx_47b02a079e36980d,"정호힐사이드",동작구,SINGLE_PARCEL,PNU_NOT_FOUND,["1159010200100770000"]
cx_47b9054522c5308e,"디어파크(파크빌리지)",동작구,SINGLE_PARCEL,PNU_NOT_FOUND,["1159010800103750000"]
cx_47f73f177551ecfd,"백록빌라",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010200108060000"]
cx_480273f20d284e58,"장승",동작구,SINGLE_PARCEL,PNU_NOT_FOUND,["1159010200102120000"]
cx_480d7d43e5c46a53,"새롬(1164-13)",강남구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1168010300111640000"]
cx_480fdffb548d2867,"탑스빌아파트(101동)",노원구,SINGLE_PARCEL,PNU_NOT_FOUND,["1135010300106900000"]
cx_481134ae16faf255,"쥴리앙",강서구,SINGLE_PARCEL,PNU_NOT_FOUND,["1150010600106600000"]
cx_4811fa250a0cb320,"동일씨티빌",노원구,SINGLE_PARCEL,PNU_NOT_FOUND,["1135010500110650000"]
cx_4816f05a397d0962,"자선메르시안(118-62)",은평구,SINGLE_PARCEL,PNU_NOT_FOUND,["1138010700101180000"]
cx_481e57cfb57754ce,"한효",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010600100520000"]
cx_481ee87127144ab0,"낙성대늘푸른",관악구,SINGLE_PARCEL,PNU_NOT_FOUND,["1162010100116900000"]
cx_48238c3367235246,"청담포레",강남구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1168010400100590000"]
cx_4829b8d49f9432c0,"홍연",서대문구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1141011700107080000"]
cx_48375ea2e8a89d8a,"태천",동작구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1159010700102050000"]
cx_483be8bc9384f624,"현대타워(13층-27층)",강남구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1168010500101430000"]
cx_48486253ee0efe77,"금강",양천구,SINGLE_PARCEL,PNU_NOT_FOUND,["1147010300102070000"]
cx_4848c5f9580d3bf2,"동보",영등포구,SINGLE_PARCEL,PNU_NOT_FOUND,["1156012900100090000"]
cx_48501da76111e36f,"천호knp아파트",강동구,SINGLE_PARCEL,PNU_NOT_FOUND,["1174010900100330000"]
cx_485585bad54ad6fb,"엘지아파트",은평구,SINGLE_PARCEL,PNU_NOT_FOUND,["1138010300104440000"]
cx_48587795bbfee7b0,"삼창타워주상프라자",노원구,SINGLE_PARCEL,PNU_NOT_FOUND,["1135010600105840000"]
cx_485a976caed644f3,"삼천리",강서구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1150010100100700000"]
cx_485bb1a6305434ee,"그린",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010100109260000"]
cx_4865687f99736c81,"수유프리미어엠",강북구,SINGLE_PARCEL,PNU_NOT_FOUND,["1130510300100480000"]
cx_486e8bdb9fdb57b9,"(717-23)함양주택",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010200107170000"]
cx_4878015ea5e75796,"청우참조은",은평구,SINGLE_PARCEL,PNU_NOT_FOUND,["1138010800100430000"]
cx_487995fd2ce2aed3,"제일아파트나동(345-5)",은평구,NO_PNU,NO_PNU,[]
cx_4880c4ffe9880d49,"산성",송파구,SINGLE_PARCEL,PNU_NOT_FOUND,["1171011400102710000"]
cx_4887ccfdfc893570,"삼성벨라스빌",강남구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1168010500100290000"]
cx_4888ef4cac812dc6,"신기목련아파트",영등포구,MULTI_RECORD_SAME_PARCEL,PNU_LOT_CONFLICT,["1156013200149350000"]
cx_489ff6cf7f7c1487,"thesilk",영등포구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1156011700101210000"]
cx_48aeb3baf9b59656,"한양하이츠",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010200107990000"]
cx_48b5bb319e2aaec3,"동성네스트빌102",중랑구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1126010100113390000"]
cx_48be52196f87cb13,"해오름102동",중랑구,SINGLE_PARCEL,PNU_NOT_FOUND,["1126010500105080000"]
cx_48c116df9ef8f9a1,"이화102동",성동구,SINGLE_PARCEL,PNU_NOT_FOUND,["1120011500103200000"]
cx_48d54ee012b8d424,"건영아모리움",강동구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1174010800102440000"]
cx_48d569583e427eff,"복권",관악구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1162010100106450000"]
cx_48d86f9cd221cd72,"신한빌라트(105-362)",강서구,SINGLE_PARCEL,PNU_NOT_FOUND,["1150010300101050000"]
cx_4907e65d2eaf0ae6,"상진지오벨리b",금천구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1154510200110170000"]
cx_490823df3eaa27f3,"해주드림빌",은평구,SINGLE_PARCEL,PNU_NOT_FOUND,["1138010200102790000"]
cx_49141d41e6bf8549,"강남월드메르디앙프레스티지",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010200100110000"]
cx_49234531b3cf7669,"태솔에버빌(712-5)",도봉구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1132010600107120000"]
cx_4933d843337cca59,"(717-20)한성",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010200107170000"]
cx_4935bee4dfa5ad79,"신사아크존2",강남구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1168010700106060000"]
cx_493781ba7f784760,"로얄홈타운(102동)",강서구,SINGLE_PARCEL,PNU_NOT_FOUND,["1150010300109280000"]
cx_495ed240a3ef12ad,"주함헤븐106동",양천구,SINGLE_PARCEL,PNU_NOT_FOUND,["1147010300102030000"]
cx_4964845ba288fa43,"대우디오빌플러스",강남구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1168010100108240000"]
cx_497ad0d462b15563,"갤러리아포레",성동구,SINGLE_PARCEL,PNU_NOT_FOUND,["1120011400106850000"]
cx_497e4edd100262f4,"서초이오빌",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010800115930000"]
cx_498516eb5fd29d75,"라움(492-28)",강동구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1174010700104920000"]
cx_49868dc0fe5e79fc,"뉴월드(402-120)",은평구,SINGLE_PARCEL,PNU_NOT_FOUND,["1138010700104020000"]
cx_4987dacb6aae55cd,"비쥬힐",강남구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1168010800100390000"]
cx_498c3325b8743b81,"강남팰리스",송파구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1171010700101230000"]
cx_498e3c4efea26292,"다담센트빌",강서구,SINGLE_PARCEL,PNU_NOT_FOUND,["1150010300103430000"]
cx_49a675325058aa03,"도양라비앙아파트",강서구,SINGLE_PARCEL,PNU_NOT_FOUND,["1150010300109180000"]
cx_49aa71011fc610bb,"로얄",서대문구,SINGLE_PARCEL,PNU_NOT_FOUND,["1141011100100200000"]
cx_49d3b305152bb56d,"아름(526-2)",은평구,SINGLE_PARCEL,PNU_NOT_FOUND,["1138010400105260000"]
cx_49e0f16c6f36d5ed,"미도",노원구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1135010500107660000"]
cx_49f1ea5d9827588b,"포이벨리",강남구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1168010300111640000"]
cx_49f4412e82eaa1f8,"한아(987-22)",금천구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1154510200109870000"]
cx_49f8681126f21139,"장충동라임카운티",중구,SINGLE_PARCEL,PNU_NOT_FOUND,["1114014300101050000"]
cx_49fefec476b828bc,"자선메르시안(193)",은평구,SINGLE_PARCEL,PNU_NOT_FOUND,["1138011000101930000"]
cx_4a099fb752721ba5,"태양",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010200107790000"]
cx_4a18a371c2c92e8b,"태솔에버빌",중랑구,SINGLE_PARCEL,PNU_NOT_FOUND,["1126010200104740000"]
cx_4a28498314f5c9f3,"산업인",구로구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1153010600100570000"]
cx_4a292990542cdfea,"서초대우",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010800114670000"]
cx_4a317f0ea2bf4823,"유진빌라",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010200107990000"]
cx_4a428d9840333b6f,"장충",중구,SINGLE_PARCEL,PNU_NOT_FOUND,["1114014400101930000"]
cx_4a4851d68af0ddce,"공감대",중랑구,SINGLE_PARCEL,PNU_NOT_FOUND,["1126010400101710000"]
cx_4a6186e97ab997ed,"숭인모범104동",종로구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1111017500105690000"]
cx_4a651716562e5082,"청담그랑빌",강남구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1168010400100460000"]
cx_4a81360f5c137f9b,"황실자이",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010100108830000"]
cx_4a955056f7d8659e,"(780-60)",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010200107800000"]
cx_4a97bac0860b4de6,"장미",용산구,SINGLE_PARCEL,PNU_NOT_FOUND,["1117012900103020000"]
cx_4a9ffe534449584f,"청림빌",강남구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1168010700105550000"]
cx_4ab984591e2e8b7a,"남서울건영아파트",금천구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1154510300109920000"]
cx_4abf83fac6c43c20,"더메종건대",광진구,SINGLE_PARCEL,PNU_NOT_FOUND,["1121510700100230000"]
cx_4ad79af4bf01dc75,"해맞이비동",강동구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1174010500102280000"]
cx_4ad922cbc7168359,"성지",금천구,SINGLE_PARCEL,PNU_NOT_FOUND,["1154510300201730000"]
cx_4adf69360059b853,"풍산쉐르빌(815-1)",성북구,SINGLE_PARCEL,PNU_NOT_FOUND,["1129013300108150000"]
cx_4ae1d50c59cfe90b,"신도봉",도봉구,MULTI_RECORD_SAME_PARCEL,PNU_LOT_CONFLICT,["1132010800105880000"]
cx_4afd184594d4e43d,"동문아트빌",동작구,SINGLE_PARCEL,PNU_NOT_FOUND,["1159010700102350000"]
cx_4b126ee3b60cea6e,"동도빌라트",양천구,SINGLE_PARCEL,PNU_NOT_FOUND,["1147010200108060000"]
cx_4b163d65d1fec76e,"홍익봄마을",송파구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1171010400101730000"]
cx_4b1f8e881696a678,"루체하임",은평구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1138010600100150000"]
cx_4b21a645f0d49f8c,"원효",용산구,SINGLE_PARCEL,PNU_NOT_FOUND,["1117011300100940000"]
cx_4b25e62a04b333fb,"로마아트빌",관악구,SINGLE_PARCEL,PNU_NOT_FOUND,["1162010100106350000"]
cx_4b2a15dfb8c5a176,"거성",은평구,SINGLE_PARCEL,PNU_NOT_FOUND,["1138010200100830000"]
cx_4b2ecaf7afa51ecb,"상지리츠빌(3)",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010800114920000"]
cx_4b37f4b675e5f0e0,"(749-39)",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010200107490000"]
cx_4b3e23fef1680399,"성원쌍떼빌",광진구,SINGLE_PARCEL,PNU_NOT_FOUND,["1121510300100290000"]
cx_4b407bcef9e2bdc3,"인택스빌",송파구,MULTI_RECORD_SAME_PARCEL,PNU_LOT_CONFLICT,["1171011100102220000"]
cx_4b4ef391ef06da22,"dmc자이2단지",은평구,SINGLE_PARCEL,PNU_NOT_FOUND,["1138011000102230000"]
cx_4b50c517948acc84,"새한올림픽",강동구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1174010800104670000"]
cx_4b561067e74c6d2b,"(743-27)",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010200107430000"]
cx_4b6c6719fc56447d,"테라파크뷰",노원구,SINGLE_PARCEL,PNU_NOT_FOUND,["1135010300103660000"]
cx_4b761259e99e6b90,"관악캠퍼스타워",관악구,SINGLE_PARCEL,PNU_NOT_FOUND,["1162010100108750000"]
cx_4b7ad28a151c8487,"은하수",강남구,NO_PNU,NO_PNU,[]
cx_4b7c68e5dd0fa5f2,"잠원아이비",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010600100340000"]
cx_4b7e3bc4175dbe38,"상목에버빌a",관악구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1162010200115590000"]
cx_4b83dcf2f47a4a5f,"월드빌(120-9)",은평구,SINGLE_PARCEL,PNU_NOT_FOUND,["1138010700101200000"]
cx_4b8585694aee76f4,"우정에쉐르",송파구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1171010700100080000"]
cx_4b8d015c92050f6c,"newsk아파트",양천구,SINGLE_PARCEL,PNU_NOT_FOUND,["1147010300100450000"]
cx_4b94fb34384893d2,"아이파크빌",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010800114770000"]
cx_4b9e83cb2dfba9e1,"청담자이",강남구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1168010400101340000"]
cx_4ba46b4bf00740fa,"파라타워",서대문구,SINGLE_PARCEL,PNU_NOT_FOUND,["1141011200100900000"]
cx_4bc1e910a3aef317,"동성네스트빌",중랑구,SINGLE_PARCEL,PNU_NOT_FOUND,["1126010100101810000"]
cx_4bd049fb98d26bf4,"까치마을",양천구,SINGLE_PARCEL,PNU_NOT_FOUND,["1147010100107390000"]
cx_4bd8173e72df99a1,"답십리대우(임대)",동대문구,NO_PNU,NO_PNU,[]
cx_4be0d28a79f39a9c,"반트",마포구,SINGLE_PARCEL,PNU_NOT_FOUND,["1144012500102490000"]
cx_4be33a0c8448e232,"요진보네르",강남구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1168010800100460000"]
cx_4be7bf2fe9f2c90b,"프라임",강남구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1168010800100800000"]
cx_4bf7890ad1354e0f,"대성아파트",강남구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1168010700105400000"]
cx_4bf7afa087739859,"엠그린",강서구,SINGLE_PARCEL,PNU_NOT_FOUND,["1150010100102410000"]
cx_4c0b34e858e1471f,"이대경우타운",서대문구,SINGLE_PARCEL,PNU_NOT_FOUND,["1141011200100900000"]
cx_4c0ed5d43033306c,"한솔리베르",광진구,MULTI_RECORD_SAME_PARCEL,PNU_LOT_CONFLICT,["1121510500106720000"]
cx_4c104df2079b5f61,"광남캐스빌1(512-4)",서대문구,SINGLE_PARCEL,PNU_NOT_FOUND,["1141011600105120000"]
cx_4c3b0990f2dc92bc,"조이팰리스(90-23)",은평구,SINGLE_PARCEL,PNU_NOT_FOUND,["1138010700100900000"]
cx_4c409cf4a8fc33b1,"헤르만스테이트",중랑구,SINGLE_PARCEL,PNU_NOT_FOUND,["1126010400101620000"]
cx_4c46d9d9584db58c,"오목교벽산블루밍",영등포구,SINGLE_PARCEL,PNU_NOT_FOUND,["1156012600100390000"]
cx_4c4dcb3f7b3800cf,"(745-15)",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010200107450000"]
cx_4c4ffc74be4003d1,"롯데캐슬파크(38)",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010100108880000"]
cx_4c6e90d436020273,"금호타운",강서구,SINGLE_PARCEL,PNU_NOT_FOUND,["1150010100102400000"]
cx_4c76e35af209dfe5,"후암",용산구,SINGLE_PARCEL,PNU_NOT_FOUND,["1117010100102440000"]
cx_4c84dd9a6d80f90a,"(60-1)",종로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1111016600100600000"]
cx_4c8894cba12dfc0d,"dh팰리스",강서구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1150010100102630000"]
cx_4ca4c1ce28ff6309,"원미",강서구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1150010900106140000"]
cx_4ca5fdb7ba36ac53,"새티스(402-10)",서초구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1165010200104020000"]
cx_4cacee4cca5bc3fc,"성영foru",강남구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1168010100106810000"]
cx_4cb86e20b1fdc32f,"시범",용산구,SINGLE_PARCEL,PNU_NOT_FOUND,["1117013100100010000"]
cx_4cccba58fe4ffd49,"우성2",광진구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1121510500105200000"]
cx_4cd049165943c924,"신동아빌라트",강남구,SINGLE_PARCEL,PNU_NOT_FOUND,["1168010400101410000"]
cx_4cd2136f10749a4d,"상지리츠빌4차(843-13)",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010100108430000"]
cx_4cd25223c84bb3f1,"공감대2차(375-7)",동대문구,SINGLE_PARCEL,PNU_NOT_FOUND,["1123010600103750000"]
cx_4cd3c6ed289ee3fb,"주영파크뷰",중랑구,SINGLE_PARCEL,PNU_NOT_FOUND,["1126010500101840000"]
cx_4cdc2e8feead5b5f,"대우멤버스카운티301",강남구,SINGLE_PARCEL,PNU_NOT_FOUND,["1168010500100330000"]
cx_4cf16b722d04cb09,"세윤외인빌리지",서대문구,SINGLE_PARCEL,PNU_NOT_FOUND,["1141011800102650000"]
cx_4cf960e8a2dae73e,"에스-탑",송파구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1171010400101180000"]
cx_4cfc221874a192b0,"필그린빌라",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010100108460000"]
cx_4cfd3a7c34fe1beb,"신림더루나",관악구,SINGLE_PARCEL,PNU_NOT_FOUND,["1162010200114330000"]
cx_4cfd8da9eaded125,"대림상가",중구,SINGLE_PARCEL,PNU_NOT_FOUND,["1114015700102070000"]
cx_4d06c0cbdd81db8c,"(1-102)",종로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1111017300100010000"]
cx_4d09a0097ca053ff,"동성네스트빌2",동대문구,SINGLE_PARCEL,PNU_NOT_FOUND,["1123010300102740000"]
cx_4d115804710a56fd,"방배승원아트빌",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010100109700000"]
cx_4d146c72b7f671bb,"진양상가",중구,SINGLE_PARCEL,PNU_NOT_FOUND,["1114013200101200000"]
cx_4d1e409556c856db,"반포파크빌",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010700100030000"]
cx_4d1fd5cf2768aa65,"프리마빌",강남구,SINGLE_PARCEL,PNU_NOT_FOUND,["1168010100107270000"]
cx_4d2102d24e2c242c,"한양팰리스",강남구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1168010600109410000"]
cx_4d233ac06fb8c9c9,"보경",양천구,SINGLE_PARCEL,PNU_NOT_FOUND,["1147010200107290000"]
cx_4d6640dcaeae688d,"(741-7)",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010200107410000"]
cx_4d682e6745487392,"서초두산위브2",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010800115070000"]
cx_4d70cd91e8b23859,"자선메르시안(119-15)",은평구,SINGLE_PARCEL,PNU_NOT_FOUND,["1138010700101190000"]
cx_4d73513741f1a2ae,"한아름",은평구,SINGLE_PARCEL,PNU_NOT_FOUND,["1138010400102410000"]
cx_4d794a2ed073e434,"광남캐스빌c",마포구,SINGLE_PARCEL,PNU_NOT_FOUND,["1144012300104650000"]
cx_4d85773ebdb5b597,"에스탑(20-10)",송파구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1171010400100200000"]
cx_4da2bdfeaffc3602,"다원그린빌",구로구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1153010200106850000"]
cx_4da61f53e4cd7e03,"목동삼성쉐르빌ⅱ",양천구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1147010100103180000"]
cx_4dc09cc9cae90036,"제일(805-14)",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010200108050000"]
cx_4dd5f54559c1a50d,"도곡스타클래스",강남구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1168011800109570000"]
cx_4ddd5a59761f6d41,"(746-14)",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010200107460000"]
cx_4de1c92607543626,"에스엠케이아파트",강서구,SINGLE_PARCEL,PNU_NOT_FOUND,["1150010300109380000"]
cx_4de3367411851ef8,"한신잠실코아",송파구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1171010200100110000"]
cx_4de52678169a5f7a,"개성하이뷰",은평구,SINGLE_PARCEL,PNU_NOT_FOUND,["1138010900100070000"]
cx_4df02fab4930bb96,"청솔샤르망1004동",강서구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1150010600106710000"]
cx_4e0a2946d8721434,"우정에쉐르(101동)",강동구,SINGLE_PARCEL,PNU_NOT_FOUND,["1174010900101630000"]
cx_4e0f832130640501,"우광아파트",송파구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1171011100101790000"]
cx_4e1f6fb3d45b79ae,"광남캐스빌3차",광진구,SINGLE_PARCEL,PNU_NOT_FOUND,["1121510100106460000"]
cx_4e28b67b7bc490d8,"잠실더샵스타파크",송파구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1171010200100070000"]
cx_4e2c46cae68e5424,"재선주택",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010200108070000"]
cx_4e2ec7d321d40ad7,"대명벨리온",강남구,SINGLE_PARCEL,PNU_NOT_FOUND,["1168010100107270000"]
cx_4e30cd8da2934ec8,"디딤빌아파트",은평구,SINGLE_PARCEL,PNU_NOT_FOUND,["1138010800100500000"]
cx_4e5539dade5b7357,"서초동롯데캐슬리버티",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010800116200000"]
cx_4e60d0f1c075b8bb,"두원a동",양천구,SINGLE_PARCEL,PNU_NOT_FOUND,["1147010300104850000"]
cx_4e6b8b7b75a90338,"airpalace(619-7)",강서구,SINGLE_PARCEL,PNU_NOT_FOUND,["1150010900106190000"]
cx_4e7f46a658f6070b,"파크뷰진도맨션",강동구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1174010800104520000"]
cx_4e8b700aa511a321,"대광아파트",금천구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1154510200109900000"]
cx_4ea28e64d3720b7b,"수유역두산위브1",강북구,MULTI_RECORD_SAME_PARCEL,PNU_LOT_CONFLICT,["1130510200104100000"]
cx_4ea7a5998f9bd7d2,"목동휘버스",양천구,SINGLE_PARCEL,PNU_NOT_FOUND,["1147010100109950000"]
cx_4eb244b2ea42b60a,"방배포레스트",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010100108460000"]
cx_4ede6addb9aecad0,"상지리츠빌3차",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010100108430000"]
cx_4ef9cee673d5f30a,"삼우하이뷰",마포구,SINGLE_PARCEL,PNU_NOT_FOUND,["1144012300103810000"]
cx_4efba439d6d40079,"그린힐",동작구,SINGLE_PARCEL,PNU_NOT_FOUND,["1159010800103810000"]
cx_4efbec5a7b51807c,"카나피아",송파구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1171010700100460000"]
cx_4efdd1353485a8ab,"대광",은평구,SINGLE_PARCEL,PNU_NOT_FOUND,["1138010900100210000"]
cx_4f148cbd1fddaf9d,"별장",중구,SINGLE_PARCEL,PNU_NOT_FOUND,["1114012100101470000"]
cx_4f18ddedbeea4460,"금강아미움(105동)",관악구,SINGLE_PARCEL,PNU_NOT_FOUND,["1162010100115220000"]
cx_4f22809703eafac0,"면목한신",중랑구,SINGLE_PARCEL,PNU_NOT_FOUND,["1126010100101930000"]
