complex_id,pnu,sido_code
cx_161a979819482ffd,1230011300105910000,12
cx_162d04779aebdaf1,2818510300103150000,28
cx_162daf110c69b879,4817012600101410000,48
cx_1636795163cd2c5a,5173025021106080000,51
cx_1636c2140a9b44bd,3020014500102950000,30
cx_163736b930f3b1a3,4425031521102820000,44
cx_164249ed8ca5649f,5211313200111110000,52
cx_164c70985374558c,1219010700113090000,12
cx_165178e2098f2c25,1233011500107590001,12
cx_165633168bac93d6,1224011800112280001,12
cx_16601dc67290b90a,5115011200105530000,51
cx_1664aa5539f468fb,1284025024114750005,12
cx_1665d0768c306964,4413325628101520016,44
cx_16673796c6503c44,4373025038102320002,43
cx_167901a15582e6fb,4421010900105240005,44
cx_168866d04319ff42,3117010800103850003,31
cx_168a2710c39621d5,4831010800106190000,48
cx_168c70c8c0f95e6f,5214012200107740000,52
cx_169eef086dbf1d2a,4420033026108930000,44
cx_16bd297d39266773,5117011800103020006,51
cx_16f0e43cb87ff553,3014011600100010009,30
cx_16f1d99b38b0e5e1,4481025024101790001,44
cx_16f9a99f4913cc14,4377033031100030065,43
cx_17288d7475426c77,5211312200113080000,52
cx_172bef720e780a66,4711111700106640005,47
cx_172dceea086b62cb,3114010200101620000,31
cx_173422433bfd033d,4413111900103370002,44
cx_17370cc7be9b8de8,4480025021108080000,44
cx_173c2c8011522026,2711015600106030004,27
cx_173e9f7539b9f7e3,4481025022102350004,44
cx_1741d15a1baa1922,1215031023106530000,12
cx_1743b88c11703e88,3020012000108340000,30
cx_17450e268d0bffa5,1233010900115880001,12
cx_1745683e6cc62bcf,4427032021117300000,44
cx_1767d896dcafcf74,2815510300127870001,28
cx_176eeb8cea4ad943,1215011000101750000,12
cx_1775c3d60b209263,2812510700103470000,28
cx_177ce1e01b569860,4413111800104510008,44
cx_1786c8c3b80452d2,4825011800108710001,48
cx_1790eda8ac231265,1224010400104600000,12
cx_1791175d30b2916d,2711015600101500002,27
cx_179f9b433fd18689,5211112900110440000,52
cx_17ac6321fec0ed85,1219010600113220001,12
cx_17adf860203c48e8,2829010400113180008,28
cx_17ae48f7862f7e0e,3111010100103560000,31
cx_17b7e116bda71a57,4420011200103560000,44
cx_17d4a22b8ac8ebb4,5213014200100550005,52
cx_17d94e689fc5ce75,5121010700113260000,51
cx_17dfe9cca5552157,4825013000111650000,48
cx_17e8b42e08844c5d,1219033024119950000,12
cx_17ec7368e5cc3b3d,2812510300100660024,28
cx_17ef539297a41af2,4415012100106270000,44
cx_17f2d13ec8c2a229,5213014400101560003,52
cx_17f61550c6e18140,3611011400101510005,36
cx_17f625f602562d82,4375025025109690006,43
cx_17fc58d285490aba,3023012600100220002,30
cx_17ff764d20c84538,5113010800102720003,51
cx_1813c2e84b95b534,4311311400133660000,43
cx_181e63cd4dc7c85a,2812513400100540005,28
cx_182ace9330d87477,4719010400100050000,47
cx_183789c53373c686,4311410600109500000,43
cx_18554d4442a76102,5177025622102940003,51
cx_1861f628c353685f,2824510200100760000,28
cx_1877de217f1ed785,4481025321105500004,44
cx_18785191b0a082fd,4833010300106960001,48
cx_189177df0694fcba,2817710500100290001,28
cx_18b9a17a4b24124f,5111012000108640000,51
cx_18d1c96f17691cdf,1230012800107760000,12
cx_18e37240b66c67c1,4812513400107030002,48
cx_18f488efef287638,3120010600110100001,31
cx_18f4a21bbbf19094,4421010100100760001,44
cx_18faf8252e565876,5172025023104240000,51
cx_18fb442eeb86ee22,3120010300109170000,31
cx_18fc4234691e6aa5,5113011200127080000,51
cx_18feeedd313e0bf1,1230010600103530024,12
cx_1905f426077acfec,1221012300106380000,12
cx_190aec3f9a094906,3611010700104550001,36
cx_1910fc73064c8646,4413310700103890003,44
cx_1915437fc30d7db0,1215012600109530001,12
cx_19178584eb40ce80,3611011800104220000,36
cx_1920bbfe06d1a418,4719012100102750011,47
cx_192a7c0fb13edead,4831011000103290001,48
cx_1936a118d1e57f87,1274025026110440000,12
cx_193e244140a6b84d,4427039031104100007,44
cx_1941914d152de6a3,2726010100100930020,27
cx_1950b0c0b58af01c,4822031026102220002,48
cx_19578c7d627b2356,4413310400106650000,44
cx_196519a8b478df7d,3611037022102130028,36
cx_19780e3a967b5d39,2824510300109120005,28
cx_1986af737f10f2ff,1227011500110800000,12
cx_199028f0e483025a,1217013400106000000,12
cx_19913c52f309b0b6,4729025622104850000,47
cx_199c8b6b35638153,5013025029124240000,50
cx_19a4e4f38951f44a,3111011200107680000,31
cx_19a5a5e454732aa6,1230010900102280000,12
cx_19bcb9210f422a19,1219025022107620002,12
cx_19caca4c245ca391,1213012800100540000,12
cx_19d109baf79414b2,4719011300106010000,47
cx_19dab40241e729ef,4825011800105770000,48
cx_19ed6d0ff5e52cae,4825025027101490000,48
cx_19f014fbec777f18,2823710600104540000,28
cx_19f57c68d4d19202,4413325627101070000,44
cx_1a18b4947227917b,4413133022100910006,44
cx_1a18b53d5eb7ccd6,5213014400111550009,52
cx_1a2174f63b6ad6d8,5279025021100560002,52
cx_1a295b21a6bc93cb,4812510100107880000,48
cx_1a3effffa229b02c,1215013200108940000,12
cx_1a42cfc46b110cdd,2818510300105790000,28
cx_1a47a5af3b05c08b,1215031021106940000,12
cx_1a4f3c338cefd1ba,4831010600102410001,48
cx_1a5c3cb822cc29ca,4711125630104350000,47
cx_1a6db00e20003bec,4812131030101240001,48
cx_1a71f39bc5554fc0,4833010300106950001,48
cx_1a8ca504943fcf22,5113011000110960000,51
cx_1aa20a8d1d88cff5,4831010500116570000,48
cx_1aa8034a2e64509e,2818510100106410001,28
cx_1aa9b1e21d1301bb,5211114200115420002,52
cx_1ac57c2df49d2529,2817710200105650095,28
cx_1ac5ccdbdb442ae3,4711311800103380002,47
cx_1ac66f70400571ae,5211310400100040058,52
cx_1acf5831f4680067,3017010600106890000,30
cx_1af0e2b3efb88298,4481040024100160015,44
cx_1af4d6f173d8ea6e,4481036027104680001,44
cx_1b026227a25a0e7d,4817012000106540002,48
cx_1b048d4c287e1079,4311231024100740007,43
cx_1b1f28208371afec,1230012900111110000,12
cx_1b3f894f3e9ee27e,3017011100103510002,30
cx_1b44ae82bb78d78e,1233011400109750000,12
cx_1b4d152934eee9c5,1219025023100890005,12
cx_1b5e66cf557109d4,3611011300100760004,36
cx_1b6d7e4e05ad4fcf,5211114100101100000,52
cx_1b7132015442c103,4822010900114270000,48
cx_1b76e56838eb4d5c,4719010300101120000,47
cx_1b7aabc385c2986a,4717013600101140000,47
cx_1b85f35aea12b0be,3117010400104490006,31
cx_1b8f4d02d2181f27,4783034033103570000,47
cx_1b8faa0325c10479,2812514600100050001,28
cx_1b981d0495809bfd,1233010100102230000,12
cx_1b984cd1e8a79f7e,4413325629102530038,44
cx_1b9ce4dc25deb137,1219010700120620000,12
cx_1ba58df5191c6a77,5113011500116510000,51
cx_1ba9c86447f4f5a1,3111011800102900003,31
cx_1bb11a17dec2f62b,4719010900108550001,47
cx_1bb4455192dbd883,1219025035100410000,12
cx_1bbe887355bc7823,3020011100105530002,30
cx_1bc2b9cb5f304278,4831036024112240001,48
cx_1bca9bb4cdd4411c,2820010100115240000,28
cx_1bd5518b026b20a6,3114010500101180003,31
cx_1bf3be136d2ee899,4824032025104500000,48
cx_1bfa7cc65ba7863b,4812710400102600014,48
cx_1bfbc0dfe4e68c3a,4719025024106940002,47
cx_1bfea72cdf407443,3020012700103990022,30
cx_1c073305e350dde6,3017011200118120000,30
cx_1c076a344e8d0db9,1233012700110520000,12
cx_1c2fe19ee8b575fa,5211312200113060000,52
cx_1c36a33419ff04cf,4833010200105650001,48
cx_1c3a77eabed77b2f,4812514900100040201,48
cx_1c468c1f1a27235e,4717014100108950000,47
cx_1c4a7efc6268520c,2729011300105560000,27
cx_1c6472270fdbb058,1233010100105930000,12
cx_1c8a4a23d974297b,4413325322104250001,44
cx_1c91acb53e05b240,4311112100104230000,43
cx_1c9bd280a7c6b414,5121010200105960000,51
cx_1ca8d68f65e7b241,3017010100105760000,30
cx_1cabfd04d02e12ed,4717011000116410000,47
cx_1cc19c75f65595e2,3014010400101280001,30
cx_1cc4391973e8fa7a,4833010700106350004,48
cx_1cc5982a5380f706,5115011100112000000,51
cx_1cd8a3df0e6de804,4812513400106140007,48
cx_1cde93c5024c3685,4423011000106450000,44
cx_1ce3658eebcfbbc2,5211112600103180010,52
cx_1cebaa4de8467f09,4415011900106180000,44
cx_1cf8ddc6b79955cd,2723010500100050139,27
cx_1cfcc31867d34773,4725011200105420003,47
cx_1d09d98d04475be5,4375025021106160000,43
cx_1d0c27910b58d5dd,4711311900106450000,47
cx_1d196b2c24e93aef,4833025323112840000,48
cx_1d24c7286dcc7e8b,4311410300112600000,43
cx_1d2c392e007a7377,2817710200106270047,28
cx_1d2e589adf84cb9d,1276025033100970003,12
cx_1d559ced7715b201,2817710500100770003,28
cx_1d56d809155071bd,5111012000108660000,51
cx_1d58515bbd7a230b,4413111100104360000,44
cx_1d59a382b19fd918,4793025026100140000,47
cx_1d63412a6b3ab9c5,4831010800101440000,48
cx_1d749b6e9efc8c63,1281025335100050000,12
cx_1d86da72cc4670be,3020011100106070003,30
cx_1d888787420ae877,1224012800110480000,12
cx_1d8ae4a439e9f71f,4413311100107610000,44
cx_1d9169172eba3ba8,4374025028104160001,43
cx_1db2afd5fa6c46fb,2827510700103040002,28
cx_1db7db8252659ffa,3014010500104520022,30
cx_1dbe254ad628be87,2820010100102600005,28
cx_1dd22994184f4612,4825012700112540000,48
cx_1dd422f6a443f2b8,5213013100100730002,52
cx_1de5dd412eb55cf3,5213014600107550000,52
cx_1e0adc1dbf7e3b19,4420011600103920002,44
cx_1e0d0b3fd265a7b2,2824510200110840002,28
cx_1e0da4bfef97ce96,3023011600108430000,30
cx_1e1833f0f1642cec,4812914200101080000,48
cx_1e1dae6d424bc790,4831010600105560011,48
cx_1e2114be188fb716,4313011800106860000,43
cx_1e282360ecf18e52,1230013100111160000,12
cx_1e37c949635a66a2,5211313800108070000,52
cx_1e3a0cf3c303f5bd,4725025021106090000,47
cx_1e410c91332e9b8f,4874025023103440000,48
cx_1e4f29f6d109a042,2824510100106230016,28
cx_1e51fbec3e0df951,3120010200102640000,31
cx_1e6cf64cd1a02113,2711015700100550068,27
cx_1e717779256db2b7,3020011200106090002,30
cx_1e7352a59c30e8f8,2818510100101180001,28
cx_1e7aec22dbbea7f7,4717013600105270000,47
cx_1e8719fbfba3797d,1233011500107560006,12
cx_1e8cd8ec6f681c5f,4413310200107870000,44
cx_1e90aa6c3b35eb6e,1227010400110050003,12
cx_1e923e53e880bb6d,4825010100104950007,48
cx_1e9357c6a11dd718,1230011200110110002,12
cx_1eb659284bac8e8b,4711312200107850001,47
cx_1eb7b2d171e57f87,4420010100131490000,44
cx_1ebe23f18778ae98,1233010900115890003,12
cx_1ec1952ff0486c81,4315011100103530000,43
cx_1ec2901de9fc2311,3014011400103830001,30
cx_1ed1b4d0551fbebb,1224011800112290000,12
cx_1ef9907b9a716e17,4793038023100050004,47
cx_1f035b4fd28d416b,4425010100101900000,44
cx_1f05685677c11c44,5279031022104570000,52
cx_1f0b15c9a613d6ce,4729012600106620001,47
cx_1f1423411166be42,4825010800111300000,48
cx_1f23923ea0c54c48,5011012200107540003,50
cx_1f25b775e87c9f10,1276025033109350000,12
cx_1f26cf6f14972972,3114010800105940037,31
cx_1f27eacbe25da603,3171025321104250006,31
cx_1f2d855327db5275,4423010900109670000,44
cx_1f2d8bf28851acfb,3020011900105210000,30
cx_1f3c4869e179768f,4418010400103490011,44
cx_1f3ce008a3d814a6,2820010100100030003,28
cx_1f3f6a585d5a880e,3611011800108830023,36
cx_1f4177b666fa97bc,1230012900111190000,12
cx_1f6385e266c10982,4311112100101900001,43
cx_1f757a8cd157b446,2824510600102130003,28
cx_1f7ffb29891c9bca,4711325024101760001,47
cx_1f983659a10ecc94,2829011000110020006,28
cx_1f9ac4b55317f6b6,2818510600100920000,28
cx_1f9bec94c1605607,2824510200100120004,28
cx_1fb81e04294f077f,4833025324106820003,48
cx_1fc116227625ef07,4413310400113770000,44
cx_1fc5ee4641a8a169,2726010200110410001,27
cx_1fcb734b70f42177,5172025029104970000,51
cx_1fd5f4727bdbe49c,4413111300100600054,44
cx_1fde45ff065c9ded,1227010800104810004,12
cx_1fdeb539c4d1bea1,4822011100110160001,48
cx_1fe7851629a7b329,2671025921105890000,26
cx_1fee32a32d124a2f,3114010400116800000,31
cx_1ff90329086f75ed,5213014400115260000,52
cx_1ffe06df009c734d,2812513900100410025,28
cx_1fff51b483a128c0,4311311300117580000,43
cx_200d1459d67af11f,1224011800103640000,12
cx_200ff46f00369ca0,5211114000104180000,52
cx_202ec7bb92cb5935,2818510600100220022,28
cx_20325bcb6b895e5a,4413111800109780000,44
cx_204c7172526725e9,4427039031114670000,44
cx_20514a0e15c1dec5,4812313300100040000,48
cx_2071abd4a4a565d0,3114010100109310001,31
cx_207efb20902e52a6,3171025330104980000,31
cx_209196ab616e5eb1,4822011700104840004,48
cx_20925f963bec6aa3,3117010800102900006,31
cx_20984990614b6b9e,2827510100106050001,28
cx_209df2edf8d8931a,5213015100136370000,52
cx_209eaef7ed7c0f36,4481025326108940001,44
cx_20a7e2c911539418,4311425344106360002,43
cx_20b472adc4735e6a,1283025621101540000,12
cx_20b644c5cfdff4b5,4833025323107200000,48
cx_20b94b3243986ae3,4717013300107390001,47
cx_20befd62e7b1743a,4729011400105220000,47
cx_20c28032fa056b2f,5211310300108900003,52
cx_20c59b67a94875cb,2824510300103810003,28
cx_20cdce77f0d47290,5213014500108580000,52
cx_20dc74bb259407e9,5211312100104170009,52
cx_20e4a596af5dfc13,5280036025104080000,52
cx_20e867969ccd998e,1211010200109940004,12
cx_20ea9b12cfb4c69f,4375025025109690001,43
cx_20eb785870ac5de5,1219011000106840000,12
cx_20fb05c1a226b250,4812112900101240003,48
cx_2105b4bf6c555e58,1219011000106240007,12
cx_210670d98a117c89,2818510400104490000,28
cx_210bbc587518e225,2824511000105810000,28
cx_212ebad7c3d68f8a,4817012100102180004,48
cx_213117b571b26e6e,2635010500108600000,26
cx_21324fa3b421eff4,2818510100106360001,28
cx_2138eedf18e18cfc,5211114000101330000,52
cx_213f1138f11f5702,3017011600111480000,30
cx_2166650aa5183de2,1224011900116110000,12
cx_216a03d1a5f4289f,5113010700101860013,51
cx_21a9c1320996ba18,5119010500100280001,51
cx_21adcb70bcba4a07,5213013600105400008,52
cx_21c1167d30ab2778,5111012300110480000,51
cx_21c24f9ecb1c487d,2820010300100020021,28
cx_21cc53abcd163968,4413310200113170000,44
cx_21d87f56ac2f5aea,4413111100103060000,44
cx_21e169cf8d87cfbc,1233012700111410000,12
cx_21e20fd92dd70336,2827511100101040002,28
cx_21e6106a07dab082,5271025000116880005,52
cx_21ef0b95d8f56bbf,1273025026122690000,12
cx_21f3183f35155a24,5213014100104160006,52
cx_21f621089a4f52d2,4415011000103890000,44
cx_2205112e7f8b135c,1224011900116110000,12
cx_220f48bf591d4483,5214012200102550006,52
cx_221a17d467b36cd4,4711132034100160001,47
cx_22270b12ddc90ba3,4825013200105610001,48
cx_2237cd686bf36d72,4831011000109270009,48
cx_223ff9ea64d4b08f,4311210900105900000,43
cx_224d9000de02a52b,5115012500100920001,51
cx_2266f13137d0da0c,1227011400105790000,12
cx_226eaa48a0158b49,2823710500105130000,28
cx_2272748e239814b6,1217012900100050001,12
cx_2284b2564c5f77d8,2729011500101420000,27
cx_229459158fb057f5,4413325626100740003,44
cx_229713470a858eee,4313010500110870000,43
cx_229a9564d1a03989,4790025330113820000,47
cx_22a0cdb440c0aa3f,4729011100102550035,47
cx_22a77d9f2ba004f5,4831011400110370000,48
cx_22bcfb32707526b0,3023010700104440000,30
cx_22c3df5ccecbc1ce,3611036033106220000,36
cx_22dfa37b8b0bc8fb,5213014400101530012,52
cx_22ecdff3290b7470,3017011600111480000,30
cx_22f0e4ffcff757fa,1233012000107710001,12
cx_230eb31d19429079,5211114200114830002,52
cx_231502de2f70fb3b,4315011300103260005,43
cx_2318298e728045d8,5214011500106730000,52
cx_23187bc59eba1def,2818510600100090005,28
cx_231b10ea3663933e,4374025022100680001,43
cx_231bc9c2a06b0f58,1233012400105170000,12
cx_232c28b791c8345e,3114010800104010001,31
cx_2351836b0cff5f9b,2818510600101550000,28
cx_235a3a6c0f6ed9fd,4711312000111050000,47
cx_237321b6afb70f20,5214013400106690000,52
cx_237d26220ade4753,5211310800103330035,52
cx_2385940b9e34361e,4311425332105620000,43
cx_2389f6a331a6990c,3611011200107390112,36
cx_238a5b7c44f844a2,3611011300112790000,36
cx_23a079b3f09a8155,4313011600106260000,43
cx_23a101e52a61696f,4427010700118770000,44
cx_23a8721c727962d9,5221011200105950000,52
cx_23ade572eb20321f,2824511000105750000,28
cx_23c8bd3a378770e4,2827510100105350002,28
cx_23c90109e5c7be79,3014010500102190001,30
cx_23f94feb90c7b104,5113011100103330009,51
cx_24059f25de1745f8,4313011600106280000,43
cx_240af99b0abfb784,4874038021101750000,48
cx_2419e03c4499ff10,4817010400102770000,48
cx_24389234953cbedd,4421010700104630001,44
cx_243b71601bafee87,3111010900103710002,31
cx_243e68cf1ebdd5d1,5111012100100060000,51
cx_2459ae229f465dfc,2711015700105900395,27
cx_245b4d4c44490a01,1213032022115010001,12
cx_245cf2d9e7ac086d,4833011000102450002,48
cx_246df32f9f20c359,3171025924107580000,31
cx_246f4afe8cf7df72,2827511100101840001,28
cx_2477242c4652237d,4413310200115620000,44
cx_2477b70f7920aaea,1213012800100010000,12
cx_24841ca3d68ea89f,2824510300104150000,28
cx_24a78c1719f4fc12,2714010100102070001,27
cx_24b2b8fba1ec2fb8,4711111500102300008,47
cx_24b4def47ce2a7ac,4719012800105400000,47
cx_24c5ee673f9aa314,4311313800103000000,43
cx_24de632c00f2f4b7,1215031023106570000,12
cx_24e4d18dadb3bf3e,1230011700100450025,12
cx_24e5a1fb4a94081d,1211010300103310000,12
cx_24e78b0d1db4cdaa,2635010400109380000,26
cx_24eac50006b4396d,4824031021104380015,48
cx_24f64fb9bdfce7a6,4812513700100180061,48
cx_24ffa064192009eb,4833031026114500001,48
cx_2502177630c809a7,4313011800109300000,43
cx_250d43d702f0e197,4427010200102760009,44
cx_25131ad1c5d8987c,1230013000107370000,12
cx_25241d6636c53457,5119010100106210277,51
cx_2538fc67537a7718,1275025338104860000,12
cx_253d8eee9131a3ef,4418010500104130000,44
cx_25412fcd6a3d07a2,4380025327110000000,43
cx_25512d6e9e968808,1230012900100020002,12
cx_256399feea4e6fe0,5211112900100050010,52
cx_256d3fc5da65a7b7,3611011800108830052,36
cx_25726772d1e31f0b,4413310400105270000,44
cx_25727789aa2afdbe,1283025023101820000,12
cx_257ff3ce225cb137,1211010200118360000,12
cx_258ba2cb90caf2f0,3611010100108730000,36
cx_258cb86850fcf625,5214010100102900000,52
cx_2596872cc446062b,2823710300102740000,28
cx_25ac0da733c25d0b,1230010800100370010,12
cx_25c9915fc849f24c,4420025324106360000,44
cx_25e0535b5f078105,5172025023104250000,51
cx_25e1f052735dc605,1278025026103400000,12
cx_25e2646f54dcde64,5271025029112230003,52
cx_25e8f7debcf11d54,5011012200107310002,50
cx_25ea1638f6a7c56e,2824510200109410000,28
cx_25eee71c1673856c,5219011400102860000,52
cx_2604747510c215fb,2824510200108980004,28
cx_260b086d440e27da,2820010300110860001,28
cx_261e212ccaf8f86e,4413325023101830000,44
cx_2620c0d963748971,4812914100104180001,48
cx_262c2e204b8ade27,2817710400109870000,28
cx_2633bd9bc3d85305,4375025025105560000,43
cx_263cfde911b35aae,4711125626102550000,47
cx_2640e10aa40a3467,2817710500100150038,28
cx_26592554f7550137,4812513400101800000,48
cx_26599d3ef93b198b,3171025621105230001,31
cx_265f7e897617ff3c,5117010700104420000,51
cx_266cd50e9a92d2ca,4413111400100260001,44
cx_266e6e470f3517d6,5211111900103040000,52
cx_26734f9675f17ded,2820010500106790000,28
cx_267555cc7ab65330,4817041027109620001,48
cx_26a1fc53d0ea7712,4717013600102880000,47
cx_26a384404ac9808c,1211016400109650000,12
cx_26a504a5fa924fb7,4413111800100560020,44
cx_26b471b738f69fc3,1213013000106580000,12
cx_26c614d8ff089ddc,2632010200111700001,26
cx_26cad52d58f91f66,3023010800102840010,30
cx_26f2a73119bca0f4,3611010600112260000,36
cx_26f3fdae56d07de1,5219012100102600000,52
cx_2701867ad8867b16,2823710700105310000,28
cx_27102be8272fd1dd,2823710100110020000,28
cx_2717cf835343c1f0,2817710200106560000,28
cx_271b52f36453d42b,2647010200121660000,26
cx_27234f10821f79ca,2815510300130850004,28
cx_27243069944db91b,2620012100103830001,26
cx_275a9b9eb45dcd25,2812513300100340008,28
cx_2765d28b982b24dc,4822011700103620001,48
cx_2782a5648359cd14,5213014400101560002,52
cx_27859e5c6c1013b3,4413325023102440005,44
cx_2787791387102f62,2824510100100280000,28
cx_278841a91b564d1d,1284025024116540000,12
cx_278aad6262e74830,1211016000111810000,12
cx_2797844e47874131,5211313100113710001,52
cx_27a695d1969cba27,4380025027109780000,43
cx_27b0e8c0dc05b3fd,3120010800110200021,31
cx_27c36c3620ddc8fc,4825011800104990000,48
cx_27c40155e5b3e6ce,1230011200107870008,12
cx_27cd3897efceb0ea,4311425332105670000,43
cx_27df4e9cc1d5d26e,3017011600111440000,30
cx_27e16f41779b9c38,5182025321104280006,51
cx_27e3cc471b6efd55,2823710700104960002,28
cx_281773e519b27b3d,3120010200102630001,31
cx_281dad2b97381711,3111010300104600072,31
cx_2839321ec1500101,5218010400105060014,52
cx_284eaa1871d9e484,5280025024109100000,52
cx_284f48a6a1a71316,4833025324126730008,48
cx_284fda09964b6c65,2824510200103550001,28
cx_285032287fc87f24,2829010400110370003,28
cx_2859a34e9f1fbbad,1230011200110100001,12
cx_286d6f313b8e02e7,4313012700122600000,43
cx_28782ea50091ee2c,2823710100100650124,28
cx_287d495d21ede49a,5211312200113450000,52
cx_2887cbe0bc3f018e,5219010100103300000,52
cx_2890a989a012f791,4418010400119660000,44
cx_28a32b95abda48c1,1215011500102760003,12
cx_28a56dd174120628,2820011000107390001,28
cx_28a6b3732a62a52a,1227011500109840000,12
cx_28a99a932cb4e22e,4717013300109200004,47
cx_28aa95e195751322,1219010600116650000,12
cx_28ad7da1f60ea7b7,1230012800106110007,12
cx_28ada4d66a7ba280,5011012200107320001,50
cx_28b15c6c5bdc41b8,2650010400101870002,26
cx_28bb57ccf5951a0e,4421010800101040001,44
cx_28c5c13dd4a8ed83,4313038526107210000,43
cx_28c80f371671bc76,3120012700100200001,31
cx_28cef3765d563f1b,4413325322104290000,44
cx_28d0c9aaa65e7eff,5213011100108880000,52
cx_28d31b6f44d8eb03,4420010900100830000,44
cx_28d86d98c0565818,5213015100135380000,52
cx_28db3fc093d3cc79,1233010200100560005,12
cx_28e27622d84ca833,4711311900100230000,47
cx_28e4dcc19f898360,5115011200101550000,51
cx_28e62c47aa3384e4,4825012600105750000,48
cx_28f9f7bf40014ad2,2711015600106140001,27
cx_29021fa37f05e869,3017011600109790000,30
cx_291042eda1c7366a,1217011000101040022,12
cx_291cc0c1896dee5d,4812511800106440000,48
cx_292310a8e5651342,4729025325101000000,47
cx_29253d52db307009,3014011600104220003,30
cx_2930a55e75acacd1,1271025023101270003,12
